w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,w_tract,h_tract,h_county
060014239022001,060014081003009,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001408100,06001
060014239022001,060014081005000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001408100,06001
060014239022001,060014081005005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001408100,06001
060014239022001,060014081005011,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001408100,06001
060014239022001,060014081005015,2,0,1,1,1,0,1,0,0,2,20230321,06001423902,06001408100,06001
060014239022001,060014082001004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001408200,06001
060014239022001,060014083004006,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001408300,06001
060014239022001,060014085004007,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06001408500,06001
060014239022001,060014086001001,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06001408600,06001
060014239022001,060014086001015,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06001408600,06001
060014239022001,060014086002002,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001408600,06001
060014239022001,060014086002007,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001408600,06001
060014239022001,060014086002008,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06001408600,06001
060014239022001,060014087001002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001408700,06001
060014239022001,060014087003002,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001408700,06001
060014239022001,060014087004008,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001408700,06001
060014239022001,060014090001027,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001409000,06001
060014239022001,060014090002022,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001409000,06001
060014239022001,060014090003045,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001409000,06001
060014239022001,060014092001000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001409200,06001
060014239022001,060014092001006,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001409200,06001
060014239022001,060014092002003,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001409200,06001
060014239022001,060014093001002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001409300,06001
060014239022001,060014093002007,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001409300,06001
060014239022001,060014093003015,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001409300,06001
060014239022001,060014093004010,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001409300,06001
060014239022001,060014096001001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001409600,06001
060014239022001,060014096002004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001409600,06001
060014239022001,060014098002000,3,0,3,0,0,0,3,0,0,3,20230321,06001423902,06001409800,06001
060014239022001,060014099002008,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001409900,06001
060014239022001,060014099003001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001409900,06001
060014239022001,060014099004005,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001409900,06001
060014239022001,060014100001008,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001410000,06001
060014239022001,060014100002007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001410000,06001
060014239022001,060014100002008,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001410000,06001
060014239022001,060014101001011,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001410100,06001
060014239022001,060014101002003,2,1,0,1,0,1,1,0,0,2,20230321,06001423902,06001410100,06001
060014239022001,060014101002011,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001410100,06001
060014239022001,060014102002002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001410200,06001
060014239022001,060014102002007,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001410200,06001
060014239022001,060014104003008,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001410400,06001
060014239022001,060014105001006,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001410500,06001
060014239022001,060014105002009,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001410500,06001
060014239022001,060014201001002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001420100,06001
060014239022001,060014201002004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001420100,06001
060014239022001,060014201002010,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001420100,06001
060014239022001,060014201003004,2,0,1,1,0,0,2,0,0,2,20230321,06001423902,06001420100,06001
060014239022001,060014202001001,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001420200,06001
060014239022001,060014202001004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001420200,06001
060014239022001,060014202001008,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001420200,06001
060014239022001,060014202001011,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001420200,06001
060014239022001,060014202002006,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001420200,06001
060014239022001,060014203021001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001420302,06001
060014239022001,060014203021010,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001420302,06001
060014239022001,060014203021011,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001420302,06001
060014239022001,060014204022000,1,0,0,1,1,0,0,0,0,1,20230321,06001423902,06001420402,06001
060014239022001,060014205002003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001420500,06001
060014239022001,060014206002009,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001420600,06001
060014239022001,060014206003008,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001420600,06001
060014239022001,060014206003010,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001420600,06001
060014239022001,060014212001001,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001421200,06001
060014239022001,060014212002007,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001421200,06001
060014239022001,060014212003002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001421200,06001
060014239022001,060014212004001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001421200,06001
060014239022001,060014213002013,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001421300,06001
060014239022001,060014213002016,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001421300,06001
060014239022001,060014214002009,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001421400,06001
060014239022001,060014215003001,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001421500,06001
060014239022001,060014215003006,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001421500,06001
060014239022001,060014215003015,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001421500,06001
060014239022001,060014216001003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001421600,06001
060014239022001,060014216003004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001421600,06001
060014239022001,060014216004006,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001421600,06001
060014239022001,060014217003004,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001421700,06001
060014239022001,060014218001011,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001421800,06001
060014239022001,060014218002007,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001421800,06001
060014239022001,060014218002010,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001421800,06001
060014239022001,060014219001013,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001421900,06001
060014239022001,060014220001038,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001422000,06001
060014239022001,060014220002042,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001422000,06001
060014239022001,060014220002064,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001422000,06001
060014239022001,060014221002000,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06001422100,06001
060014239022001,060014222002007,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001422200,06001
060014239022001,060014222003001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001422200,06001
060014239022001,060014222003004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001422200,06001
060014239022001,060014223002003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001422300,06001
060014239022001,060014223003002,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001422300,06001
060014239022001,060014224003001,2,1,0,1,0,0,2,0,0,2,20230321,06001423902,06001422400,06001
060014239022001,060014225001013,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001422500,06001
060014239022001,060014225002007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001422500,06001
060014239022001,060014225003005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001422500,06001
060014239022001,060014225003007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001422500,06001
060014239022001,060014227002001,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001422700,06001
060014239022001,060014227004001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001422700,06001
060014239022001,060014229011000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001422901,06001
060014239022001,060014230001009,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423000,06001
060014239022001,060014230001014,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423000,06001
060014239022001,060014230001015,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423000,06001
060014239022001,060014230003011,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423000,06001
060014239022001,060014230003014,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423000,06001
060014239022001,060014231001003,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001423100,06001
060014239022001,060014231001010,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001423100,06001
060014239022001,060014231001011,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423100,06001
060014239022001,060014231001013,2,0,2,0,0,0,2,0,0,2,20230321,06001423902,06001423100,06001
060014239022001,060014231002000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423100,06001
060014239022001,060014231004001,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001423100,06001
060014239022001,060014231004005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423100,06001
060014239022001,060014232001010,2,0,1,1,0,0,2,0,0,2,20230321,06001423902,06001423200,06001
060014239022001,060014232002004,2,0,2,0,1,0,1,0,0,2,20230321,06001423902,06001423200,06001
060014239022001,060014232002008,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001423200,06001
060014239022001,060014233002002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423300,06001
060014239022001,060014233002014,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001423300,06001
060014239022001,060014233003011,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423300,06001
060014239022001,060014235001006,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06001423500,06001
060014239022001,060014235002014,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423500,06001
060014239022001,060014235003007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423500,06001
060014239022001,060014236011005,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001423601,06001
060014239022001,060014236021000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423602,06001
060014239022001,060014236021002,2,0,2,0,0,0,2,0,0,2,20230321,06001423902,06001423602,06001
060014239022001,060014238001013,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423800,06001
060014239022001,060014238002010,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001423800,06001
060014239022001,060014238003007,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001423800,06001
060014239022001,060014238003008,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001423800,06001
060014239022001,060014239011002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423901,06001
060014239022001,060014239011014,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001423901,06001
060014239022001,060014239011015,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423901,06001
060014239022001,060014239011028,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423901,06001
060014239022001,060014239012007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423901,06001
060014239022001,060014239021003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423902,06001
060014239022001,060014239021005,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001423902,06001
060014239022001,060014239022008,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423902,06001
060014239022001,060014239022009,2,0,1,1,1,0,1,0,0,2,20230321,06001423902,06001423902,06001
060014239022001,060014239022011,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001423902,06001
060014239022001,060014239022015,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001423902,06001
060014239022001,060014240011001,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001424001,06001
060014239022001,060014240013000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001424001,06001
060014239022001,060014240021001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001424002,06001
060014239022001,060014240022009,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001424002,06001
060014239022001,060014251011001,2,0,2,0,0,0,2,0,0,2,20230321,06001423902,06001425101,06001
060014239022001,060014251021005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001425102,06001
060014239022001,060014251023003,2,0,2,0,0,0,2,0,0,2,20230321,06001423902,06001425102,06001
060014239022001,060014251032003,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06001425103,06001
060014239022001,060014251041004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001425104,06001
060014239022001,060014251041010,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001425104,06001
060014239022001,060014251044007,1,0,0,1,1,0,0,0,0,1,20230321,06001423902,06001425104,06001
060014239022001,060014261002006,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001426100,06001
060014239022001,060014261003014,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001426100,06001
060014239022001,060014262003015,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001426200,06001
060014239022001,060014271001003,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001427100,06001
060014239022001,060014271001010,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001427100,06001
060014239022001,060014271002002,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001427100,06001
060014239022001,060014271002020,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001427100,06001
060014239022001,060014271003004,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001427100,06001
060014239022001,060014271003011,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001427100,06001
060014239022001,060014272001003,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001427200,06001
060014239022001,060014272001012,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001427200,06001
060014239022001,060014272002010,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001427200,06001
060014239022001,060014272004011,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001427200,06001
060014239022001,060014273001014,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001427300,06001
060014239022001,060014273003000,2,0,1,1,0,0,2,0,0,2,20230321,06001423902,06001427300,06001
060014239022001,060014276001001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001427600,06001
060014239022001,060014276001002,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06001427600,06001
060014239022001,060014277001000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001427700,06001
060014239022001,060014277002002,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001427700,06001
060014239022001,060014277002003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001427700,06001
060014239022001,060014277003002,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06001427700,06001
060014239022001,060014277003005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001427700,06001
060014239022001,060014277003010,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001427700,06001
060014239022001,060014277004004,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001427700,06001
060014239022001,060014278001004,2,0,2,0,0,0,2,0,0,2,20230321,06001423902,06001427800,06001
060014239022001,060014278005004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001427800,06001
060014239022001,060014278005005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001427800,06001
060014239022001,060014280001003,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001428000,06001
060014239022001,060014281003000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428100,06001
060014239022001,060014282001011,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428200,06001
060014239022001,060014282002000,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428200,06001
060014239022001,060014282002018,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428200,06001
060014239022001,060014282004003,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001428200,06001
060014239022001,060014282004008,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428200,06001
060014239022001,060014283011017,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428301,06001
060014239022001,060014283011027,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428301,06001
060014239022001,060014283012007,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428301,06001
060014239022001,060014283012012,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001428301,06001
060014239022001,060014283013008,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428301,06001
060014239022001,060014283014013,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428301,06001
060014239022001,060014283014022,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428301,06001
060014239022001,060014283014024,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428301,06001
060014239022001,060014283014026,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428301,06001
060014239022001,060014283022000,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428302,06001
060014239022001,060014283023004,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428302,06001
060014239022001,060014283023008,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428302,06001
060014239022001,060014283023011,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428302,06001
060014239022001,060014285001001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428500,06001
060014239022001,060014285001012,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428500,06001
060014239022001,060014285002005,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001428500,06001
060014239022001,060014285002007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428500,06001
060014239022001,060014285003000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428500,06001
060014239022001,060014286001006,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428600,06001
060014239022001,060014287001011,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428700,06001
060014239022001,060014287001015,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428700,06001
060014239022001,060014287002033,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428700,06001
060014239022001,060014301011003,1,1,0,0,0,1,0,0,0,1,20230321,06001423902,06001430101,06001
060014239022001,060014301012002,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001430101,06001
060014239022001,060014301013003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001430101,06001
060014239022001,060014301021010,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001430102,06001
060014239022001,060014301021016,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001430102,06001
060014239022001,060014303003000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001430300,06001
060014239022001,060014304002000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001430400,06001
060014239022001,060014304002004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001430400,06001
060014239022001,060014305003021,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001430500,06001
060014239022001,060014306001000,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001430600,06001
